form,class,deixis,tam
r-á-ɲɛlac-í,r,ventive,imperfective
lə̀-ɲɛlac-à,l,ventive,dependent
lə̀-ɲɛlac-ì,l,itive,dependent
lə̀-ɲɛlac-í,l,ventive,perfective
l-à-ɲɛlac-ì,l,itive,perfective
l-á-ɲɛlac-à,l,itive,imperfective
l-á-ɲɛlac-í,l,ventive,imperfective
ŋə̀-ɲɛlac-à,ŋ,ventive,dependent
ŋə̀-ɲɛlac-ì,ŋ,itive,dependent
ŋə̀-ɲɛlac-í,ŋ,ventive,perfective
ŋ-à-ɲɛlac-ì,ŋ,itive,perfective
ŋ-á-ɲɛlac-à,ŋ,itive,imperfective
ŋ-á-ɲɛlac-í,ŋ,ventive,imperfective
ɲə̀-ɲɛlac-à,ɲ,ventive,dependent
ɲə̀-ɲɛlac-ì,ɲ,itive,dependent
ɲə̀-ɲɛlac-í,ɲ,ventive,perfective
ɲ-à-ɲɛlac-ì,ɲ,itive,perfective
ɲ-á-ɲɛlac-à,ɲ,itive,imperfective
ɲ-á-ɲɛlac-í,ɲ,ventive,imperfective
nə̀-ɲɛlac-à,n,ventive,dependent
nə̀-ɲɛlac-ì,n,itive,dependent
nə̀-ɲɛlac-í,n,ventive,perfective
n-à-ɲɛlac-ì,n,itive,perfective
n-á-ɲɛlac-à,n,itive,imperfective
n-á-ɲɛlac-í,n,ventive,imperfective
jə̀-ɲɛlac-à,j,ventive,dependent
jə̀-ɲɛlac-ì,j,itive,dependent
jə̀-ɲɛlac-í,j,ventive,perfective
j-à-ɲɛlac-ì,j,itive,perfective
j-á-ɲɛlac-à,j,itive,imperfective
j-á-ɲɛlac-í,j,ventive,imperfective
ðə̀-ɲɛlac-à,ð,ventive,dependent
ðə̀-ɲɛlac-ì,ð,itive,dependent
ðə̀-ɲɛlac-í,ð,ventive,perfective
ðə́-ɲɛlac-á,ð,unmarked,infinitive
ð-à-ɲɛlac-ì,ð,itive,perfective
ð-á-ɲɛlac-à,ð,itive,imperfective
ð-á-ɲɛlac-í,ð,ventive,imperfective
gə̀-ɲɛlac-à,g,ventive,dependent
gə̀-ɲɛlac-ì,g,itive,dependent
gə̀-ɲɛlac-í,g,ventive,perfective
g-à-ɲɛlac-ì,g,itive,perfective
g-á-ɲɛlac-à,g,itive,imperfective
g-á-ɲɛlac-í,g,ventive,imperfective
t̪ə̀-ɲɛlac-à,t̪,ventive,dependent
t̪ə̀-ɲɛlac-ì,t̪,itive,dependent
t̪ə̀-ɲɛlac-í,t̪,ventive,perfective
t̪-à-ɲɛlac-ì,t̪,itive,perfective
t̪-á-ɲɛlac-à,t̪,itive,imperfective
t̪-á-ɲɛlac-í,t̪,ventive,imperfective
ɾac-á,unmarked,ventive,imperative
ɾac-í,unmarked,itive,imperative
rə̀-ɾac-à,r,ventive,dependent
rə̀-ɾac-ì,r,itive,dependent
rə̀-ɾac-í,r,ventive,perfective
r-à-ɾac-ì,r,itive,perfective
r-á-ɾac-à,r,itive,imperfective
r-á-ɾac-í,r,ventive,imperfective
lə̀-ɾac-à,l,ventive,dependent
lə̀-ɾac-ì,l,itive,dependent
lə̀-ɾac-í,l,ventive,perfective
l-à-ɾac-ì,l,itive,perfective
l-á-ɾac-à,l,itive,imperfective
l-á-ɾac-í,l,ventive,imperfective
ŋə̀-ɾac-à,ŋ,ventive,dependent
ŋə̀-ɾac-ì,ŋ,itive,dependent
ŋə̀-ɾac-í,ŋ,ventive,perfective
ŋ-à-ɾac-ì,ŋ,itive,perfective
ŋ-á-ɾac-à,ŋ,itive,imperfective
ŋ-á-ɾac-í,ŋ,ventive,imperfective
ɲə̀-ɾac-à,ɲ,ventive,dependent
ɲə̀-ɾac-ì,ɲ,itive,dependent
ɲə̀-ɾac-í,ɲ,ventive,perfective
ɲ-à-ɾac-ì,ɲ,itive,perfective
ɲ-á-ɾac-à,ɲ,itive,imperfective
ɲ-á-ɾac-í,ɲ,ventive,imperfective
nə̀-ɾac-à,n,ventive,dependent
nə̀-ɾac-ì,n,itive,dependent
nə̀-ɾac-í,n,ventive,perfective
n-à-ɾac-ì,n,itive,perfective
n-á-ɾac-à,n,itive,imperfective
n-á-ɾac-í,n,ventive,imperfective
jə̀-ɾac-à,j,ventive,dependent
jə̀-ɾac-ì,j,itive,dependent
jə̀-ɾac-í,j,ventive,perfective
j-à-ɾac-ì,j,itive,perfective
j-á-ɾac-à,j,itive,imperfective
j-á-ɾac-í,j,ventive,imperfective
ðə̀-ɾac-à,ð,ventive,dependent
ðə̀-ɾac-ì,ð,itive,dependent
ðə̀-ɾac-í,ð,ventive,perfective
ðə́-ɾac-á,ð,unmarked,infinitive
ð-à-ɾac-ì,ð,itive,perfective
ð-á-ɾac-à,ð,itive,imperfective
ð-á-ɾac-í,ð,ventive,imperfective
gə̀-ɾac-à,g,ventive,dependent
gə̀-ɾac-ì,g,itive,dependent
gə̀-ɾac-í,g,ventive,perfective
g-à-ɾac-ì,g,itive,perfective
g-á-ɾac-à,g,itive,imperfective
g-á-ɾac-í,g,ventive,imperfective
t̪ə̀-ɾac-à,t̪,ventive,dependent
t̪ə̀-ɾac-ì,t̪,itive,dependent
t̪ə̀-ɾac-í,t̪,ventive,perfective
t̪-à-ɾac-ì,t̪,itive,perfective
t̪-á-ɾac-à,t̪,itive,imperfective
t̪-á-ɾac-í,t̪,ventive,imperfective
ib-ɔ́,unmarked,ventive,imperative
ib-í,unmarked,itive,imperative
r-ib-ɔ̀,r,ventive,dependent
r-ib-ì,r,itive,dependent
r-ib-í,r,ventive,perfective
r-à-ib-ì,r,itive,perfective
r-á-ib-ɔ̀,r,itive,imperfective
r-á-ib-í,r,ventive,imperfective
l-ib-ɔ̀,l,ventive,dependent
l-ib-ì,l,itive,dependent
l-ib-í,l,ventive,perfective
l-à-ib-ì,l,itive,perfective
l-á-ib-ɔ̀,l,itive,imperfective
l-á-ib-í,l,ventive,imperfective
ŋ-ib-ɔ̀,ŋ,ventive,dependent
ŋ-ib-ì,ŋ,itive,dependent
ŋ-ib-í,ŋ,ventive,perfective
ŋ-à-ib-ì,ŋ,itive,perfective
ŋ-á-ib-ɔ̀,ŋ,itive,imperfective
ŋ-á-ib-í,ŋ,ventive,imperfective
ɲ-ib-ɔ̀,ɲ,ventive,dependent
ɲ-ib-ì,ɲ,itive,dependent
ɲ-ib-í,ɲ,ventive,perfective
ɲ-à-ib-ì,ɲ,itive,perfective
ɲ-á-ib-ɔ̀,ɲ,itive,imperfective
ɲ-á-ib-í,ɲ,ventive,imperfective
n-ib-ɔ̀,n,ventive,dependent
n-ib-ì,n,itive,dependent
n-ib-í,n,ventive,perfective
n-à-ib-ì,n,itive,perfective
n-á-ib-ɔ̀,n,itive,imperfective
n-á-ib-í,n,ventive,imperfective
j-ib-ɔ̀,j,ventive,dependent
j-ib-ì,j,itive,dependent
j-ib-í,j,ventive,perfective
j-à-ib-ì,j,itive,perfective
j-á-ib-ɔ̀,j,itive,imperfective
j-á-ib-í,j,ventive,imperfective
ð-ib-ɔ̀,ð,ventive,dependent
ð-ib-ɔ́,ð,unmarked,infinitive
ð-ib-ì,ð,itive,dependent
ð-ib-í,ð,ventive,perfective
ð-à-ib-ì,ð,itive,perfective
ð-á-ib-ɔ̀,ð,itive,imperfective
ð-á-ib-í,ð,ventive,imperfective
g-ib-ɔ̀,g,ventive,dependent
g-ib-ì,g,itive,dependent
g-ib-í,g,ventive,perfective
g-à-ib-ì,g,itive,perfective
g-á-ib-ɔ̀,g,itive,imperfective
g-á-ib-í,g,ventive,imperfective
t̪-ib-ɔ̀,t̪,ventive,dependent
t̪-ib-ì,t̪,itive,dependent
t̪-ib-í,t̪,ventive,perfective
t̪-à-ib-ì,t̪,itive,perfective
t̪-á-ib-ɔ̀,t̪,itive,imperfective
t̪-á-ib-í,t̪,ventive,imperfective
kɛc-ɔ́,unmarked,ventive,imperative
kɛc-í,unmarked,itive,imperative
rə̀-kɛc-ɔ̀,r,ventive,dependent
rə̀-kɛc-ì,r,itive,dependent
rə̀-kɛc-í,r,ventive,perfective
r-à-kɛc-ì,r,itive,perfective
r-á-kɛc-ɔ̀,r,itive,imperfective
r-á-kɛc-í,r,ventive,imperfective
lə̀-kɛc-ɔ̀,l,ventive,dependent
lə̀-kɛc-ì,l,itive,dependent
lə̀-kɛc-í,l,ventive,perfective
l-à-kɛc-ì,l,itive,perfective
l-á-kɛc-ɔ̀,l,itive,imperfective
l-á-kɛc-í,l,ventive,imperfective
ŋə̀-kɛc-ɔ̀,ŋ,ventive,dependent
ŋə̀-kɛc-ì,ŋ,itive,dependent
ŋə̀-kɛc-í,ŋ,ventive,perfective
ŋ-à-kɛc-ì,ŋ,itive,perfective
ŋ-á-kɛc-ɔ̀,ŋ,itive,imperfective
ŋ-á-kɛc-í,ŋ,ventive,imperfective
ɲə̀-kɛc-ɔ̀,ɲ,ventive,dependent
ɲə̀-kɛc-ì,ɲ,itive,dependent
ɲə̀-kɛc-í,ɲ,ventive,perfective
ɲ-à-kɛc-ì,ɲ,itive,perfective
ɲ-á-kɛc-ɔ̀,ɲ,itive,imperfective
ɲ-á-kɛc-í,ɲ,ventive,imperfective
nə̀-kɛc-ɔ̀,n,ventive,dependent
nə̀-kɛc-ì,n,itive,dependent
nə̀-kɛc-í,n,ventive,perfective
n-à-kɛc-ì,n,itive,perfective
n-á-kɛc-ɔ̀,n,itive,imperfective
n-á-kɛc-í,n,ventive,imperfective
jə̀-kɛc-ɔ̀,j,ventive,dependent
jə̀-kɛc-ì,j,itive,dependent
jə̀-kɛc-í,j,ventive,perfective
j-à-kɛc-ì,j,itive,perfective
j-á-kɛc-ɔ̀,j,itive,imperfective
j-á-kɛc-í,j,ventive,imperfective
ðə̀-kɛc-ɔ̀,ð,ventive,dependent
ðə̀-kɛc-ì,ð,itive,dependent
ðə̀-kɛc-í,ð,ventive,perfective
ðə́-kɛc-ɔ́,ð,unmarked,infinitive
ð-à-kɛc-ì,ð,itive,perfective
ð-á-kɛc-ɔ̀,ð,itive,imperfective
ð-á-kɛc-í,ð,ventive,imperfective
gə̀-kɛc-ɔ̀,g,ventive,dependent
gə̀-kɛc-ì,g,itive,dependent
gə̀-kɛc-í,g,ventive,perfective
g-à-kɛc-ì,g,itive,perfective
g-á-kɛc-ɔ̀,g,itive,imperfective
g-á-kɛc-í,g,ventive,imperfective
t̪ə̀-kɛc-ɔ̀,t̪,ventive,dependent
t̪ə̀-kɛc-ì,t̪,itive,dependent
t̪ə̀-kɛc-í,t̪,ventive,perfective
t̪-à-kɛc-ì,t̪,itive,perfective
t̪-á-kɛc-ɔ̀,t̪,itive,imperfective
t̪-á-kɛc-í,t̪,ventive,imperfective
ɔŋɔŋɔnij-ɔ́,unmarked,ventive,imperative
ɔŋɔŋɔnij-í,unmarked,itive,imperative
r-ɔŋɔŋɔnij-ɔ̀,r,ventive,dependent
r-ɔŋɔŋɔnij-ì,r,itive,dependent
r-ɔŋɔŋɔnij-í,r,ventive,perfective
r-à-ɔŋɔŋɔnij-ì,r,itive,perfective
r-á-ɔŋɔŋɔnij-ɔ̀,r,itive,imperfective
r-á-ɔŋɔŋɔnij-í,r,ventive,imperfective
l-ɔŋɔŋɔnij-ɔ̀,l,ventive,dependent
l-ɔŋɔŋɔnij-ì,l,itive,dependent
l-ɔŋɔŋɔnij-í,l,ventive,perfective
l-à-ɔŋɔŋɔnij-ì,l,itive,perfective
l-á-ɔŋɔŋɔnij-ɔ̀,l,itive,imperfective
l-á-ɔŋɔŋɔnij-í,l,ventive,imperfective
ŋ-ɔŋɔŋɔnij-ɔ̀,ŋ,ventive,dependent
ŋ-ɔŋɔŋɔnij-ì,ŋ,itive,dependent
ŋ-ɔŋɔŋɔnij-í,ŋ,ventive,perfective
ŋ-à-ɔŋɔŋɔnij-ì,ŋ,itive,perfective
ŋ-á-ɔŋɔŋɔnij-ɔ̀,ŋ,itive,imperfective
ŋ-á-ɔŋɔŋɔnij-í,ŋ,ventive,imperfective
ɲ-ɔŋɔŋɔnij-ɔ̀,ɲ,ventive,dependent
ɲ-ɔŋɔŋɔnij-ì,ɲ,itive,dependent
ɲ-ɔŋɔŋɔnij-í,ɲ,ventive,perfective
ɲ-à-ɔŋɔŋɔnij-ì,ɲ,itive,perfective
ɲ-á-ɔŋɔŋɔnij-ɔ̀,ɲ,itive,imperfective
ɲ-á-ɔŋɔŋɔnij-í,ɲ,ventive,imperfective
n-ɔŋɔŋɔnij-ɔ̀,n,ventive,dependent
n-ɔŋɔŋɔnij-ì,n,itive,dependent
n-ɔŋɔŋɔnij-í,n,ventive,perfective
n-à-ɔŋɔŋɔnij-ì,n,itive,perfective
n-á-ɔŋɔŋɔnij-ɔ̀,n,itive,imperfective
n-á-ɔŋɔŋɔnij-í,n,ventive,imperfective
j-ɔŋɔŋɔnij-ɔ̀,j,ventive,dependent
j-ɔŋɔŋɔnij-ì,j,itive,dependent
j-ɔŋɔŋɔnij-í,j,ventive,perfective
j-à-ɔŋɔŋɔnij-ì,j,itive,perfective
j-á-ɔŋɔŋɔnij-ɔ̀,j,itive,imperfective
j-á-ɔŋɔŋɔnij-í,j,ventive,imperfective
ð-ɔŋɔŋɔnij-ɔ̀,ð,ventive,dependent
ð-ɔŋɔŋɔnij-ɔ́,ð,unmarked,infinitive
ð-ɔŋɔŋɔnij-ì,ð,itive,dependent
ð-ɔŋɔŋɔnij-í,ð,ventive,perfective
ð-à-ɔŋɔŋɔnij-ì,ð,itive,perfective
ð-á-ɔŋɔŋɔnij-ɔ̀,ð,itive,imperfective
ð-á-ɔŋɔŋɔnij-í,ð,ventive,imperfective
g-ɔŋɔŋɔnij-ɔ̀,g,ventive,dependent
g-ɔŋɔŋɔnij-ì,g,itive,dependent
g-ɔŋɔŋɔnij-í,g,ventive,perfective
g-à-ɔŋɔŋɔnij-ì,g,itive,perfective
g-á-ɔŋɔŋɔnij-ɔ̀,g,itive,imperfective
g-á-ɔŋɔŋɔnij-í,g,ventive,imperfective
t̪-ɔŋɔŋɔnij-ɔ̀,t̪,ventive,dependent
t̪-ɔŋɔŋɔnij-ì,t̪,itive,dependent
t̪-ɔŋɔŋɔnij-í,t̪,ventive,perfective
t̪-à-ɔŋɔŋɔnij-ì,t̪,itive,perfective
t̪-á-ɔŋɔŋɔnij-ɔ̀,t̪,itive,imperfective
t̪-á-ɔŋɔŋɔnij-í,t̪,ventive,imperfective
rlɛɲ-ɔ́,unmarked,ventive,imperative
rlɛɲ-í,unmarked,itive,imperative
rə̀-rlɛɲ-ɔ̀,r,ventive,dependent
rə̀-rlɛɲ-ì,r,itive,dependent
rə̀-rlɛɲ-í,r,ventive,perfective
r-à-rlɛɲ-ì,r,itive,perfective
r-á-rlɛɲ-ɔ̀,r,itive,imperfective
r-á-rlɛɲ-í,r,ventive,imperfective
lə̀-rlɛɲ-ɔ̀,l,ventive,dependent
lə̀-rlɛɲ-ì,l,itive,dependent
lə̀-rlɛɲ-í,l,ventive,perfective
l-à-rlɛɲ-ì,l,itive,perfective
l-á-rlɛɲ-ɔ̀,l,itive,imperfective
l-á-rlɛɲ-í,l,ventive,imperfective
ŋə̀-rlɛɲ-ɔ̀,ŋ,ventive,dependent
ŋə̀-rlɛɲ-ì,ŋ,itive,dependent
ŋə̀-rlɛɲ-í,ŋ,ventive,perfective
ŋ-à-rlɛɲ-ì,ŋ,itive,perfective
ŋ-á-rlɛɲ-ɔ̀,ŋ,itive,imperfective
ŋ-á-rlɛɲ-í,ŋ,ventive,imperfective
ɲə̀-rlɛɲ-ɔ̀,ɲ,ventive,dependent
ɲə̀-rlɛɲ-ì,ɲ,itive,dependent
ɲə̀-rlɛɲ-í,ɲ,ventive,perfective
ɲ-à-rlɛɲ-ì,ɲ,itive,perfective
ɲ-á-rlɛɲ-ɔ̀,ɲ,itive,imperfective
ɲ-á-rlɛɲ-í,ɲ,ventive,imperfective
nə̀-rlɛɲ-ɔ̀,n,ventive,dependent
nə̀-rlɛɲ-ì,n,itive,dependent
nə̀-rlɛɲ-í,n,ventive,perfective
n-à-rlɛɲ-ì,n,itive,perfective
n-á-rlɛɲ-ɔ̀,n,itive,imperfective
n-á-rlɛɲ-í,n,ventive,imperfective
jə̀-rlɛɲ-ɔ̀,j,ventive,dependent
jə̀-rlɛɲ-ì,j,itive,dependent
jə̀-rlɛɲ-í,j,ventive,perfective
j-à-rlɛɲ-ì,j,itive,perfective
j-á-rlɛɲ-ɔ̀,j,itive,imperfective
j-á-rlɛɲ-í,j,ventive,imperfective
ðə̀-rlɛɲ-ɔ̀,ð,ventive,dependent
ðə̀-rlɛɲ-ì,ð,itive,dependent
ðə̀-rlɛɲ-í,ð,ventive,perfective
ðə́-rlɛɲ-ɔ́,ð,unmarked,infinitive
ð-à-rlɛɲ-ì,ð,itive,perfective
ð-á-rlɛɲ-ɔ̀,ð,itive,imperfective
ð-á-rlɛɲ-í,ð,ventive,imperfective
gə̀-rlɛɲ-ɔ̀,g,ventive,dependent
gə̀-rlɛɲ-ì,g,itive,dependent
gə̀-rlɛɲ-í,g,ventive,perfective
g-à-rlɛɲ-ì,g,itive,perfective
g-á-rlɛɲ-ɔ̀,g,itive,imperfective
g-á-rlɛɲ-í,g,ventive,imperfective
t̪ə̀-rlɛɲ-ɔ̀,t̪,ventive,dependent
t̪ə̀-rlɛɲ-ì,t̪,itive,dependent
t̪ə̀-rlɛɲ-í,t̪,ventive,perfective
t̪-à-rlɛɲ-ì,t̪,itive,perfective
t̪-á-rlɛɲ-ɔ̀,t̪,itive,imperfective
t̪-á-rlɛɲ-í,t̪,ventive,imperfective
uɽiðið-ɔ́,unmarked,ventive,imperative
uɽiðið-í,unmarked,itive,imperative
r-uɽiðið-ɔ̀,r,ventive,dependent
r-uɽiðið-ì,r,itive,dependent
r-uɽiðið-í,r,ventive,perfective
r-à-uɽiðið-ì,r,itive,perfective
r-á-uɽiðið-ɔ̀,r,itive,imperfective
r-á-uɽiðið-í,r,ventive,imperfective
l-uɽiðið-ɔ̀,l,ventive,dependent
l-uɽiðið-ì,l,itive,dependent
l-uɽiðið-í,l,ventive,perfective
l-à-uɽiðið-ì,l,itive,perfective
l-á-uɽiðið-ɔ̀,l,itive,imperfective
l-á-uɽiðið-í,l,ventive,imperfective
ŋ-uɽiðið-ɔ̀,ŋ,ventive,dependent
ŋ-uɽiðið-ì,ŋ,itive,dependent
ŋ-uɽiðið-í,ŋ,ventive,perfective
ŋ-à-uɽiðið-ì,ŋ,itive,perfective
ŋ-á-uɽiðið-ɔ̀,ŋ,itive,imperfective
ŋ-á-uɽiðið-í,ŋ,ventive,imperfective
ɲ-uɽiðið-ɔ̀,ɲ,ventive,dependent
ɲ-uɽiðið-ì,ɲ,itive,dependent
ɲ-uɽiðið-í,ɲ,ventive,perfective
ɲ-à-uɽiðið-ì,ɲ,itive,perfective
ɲ-á-uɽiðið-ɔ̀,ɲ,itive,imperfective
ɲ-á-uɽiðið-í,ɲ,ventive,imperfective
n-uɽiðið-ɔ̀,n,ventive,dependent
n-uɽiðið-ì,n,itive,dependent
n-uɽiðið-í,n,ventive,perfective
n-à-uɽiðið-ì,n,itive,perfective
n-á-uɽiðið-ɔ̀,n,itive,imperfective
n-á-uɽiðið-í,n,ventive,imperfective
j-uɽiðið-ɔ̀,j,ventive,dependent
j-uɽiðið-ì,j,itive,dependent
j-uɽiðið-í,j,ventive,perfective
j-à-uɽiðið-ì,j,itive,perfective
j-á-uɽiðið-ɔ̀,j,itive,imperfective
j-á-uɽiðið-í,j,ventive,imperfective
ð-uɽiðið-ɔ̀,ð,ventive,dependent
ð-uɽiðið-ɔ́,ð,unmarked,infinitive
ð-uɽiðið-ì,ð,itive,dependent
ð-uɽiðið-í,ð,ventive,perfective
ð-à-uɽiðið-ì,ð,itive,perfective
ð-á-uɽiðið-ɔ̀,ð,itive,imperfective
ð-á-uɽiðið-í,ð,ventive,imperfective
g-uɽiðið-ɔ̀,g,ventive,dependent
g-uɽiðið-ì,g,itive,dependent
g-uɽiðið-í,g,ventive,perfective
g-à-uɽiðið-ì,g,itive,perfective
g-á-uɽiðið-ɔ̀,g,itive,imperfective
g-á-uɽiðið-í,g,ventive,imperfective
t̪-uɽiðið-ɔ̀,t̪,ventive,dependent
t̪-uɽiðið-ì,t̪,itive,dependent
t̪-uɽiðið-í,t̪,ventive,perfective
t̪-à-uɽiðið-ì,t̪,itive,perfective
t̪-á-uɽiðið-ɔ̀,t̪,itive,imperfective
t̪-á-uɽiðið-í,t̪,ventive,imperfective
utið-ɔ́,unmarked,ventive,imperative
utið-í,unmarked,itive,imperative
r-utið-ɔ̀,r,ventive,dependent
r-utið-ì,r,itive,dependent
r-utið-í,r,ventive,perfective
r-à-utið-ì,r,itive,perfective
r-á-utið-ɔ̀,r,itive,imperfective
r-á-utið-í,r,ventive,imperfective
l-utið-ɔ̀,l,ventive,dependent
l-utið-ì,l,itive,dependent
l-utið-í,l,ventive,perfective
l-à-utið-ì,l,itive,perfective
l-á-utið-ɔ̀,l,itive,imperfective
l-á-utið-í,l,ventive,imperfective
ŋ-utið-ɔ̀,ŋ,ventive,dependent
ŋ-utið-ì,ŋ,itive,dependent
ŋ-utið-í,ŋ,ventive,perfective
ŋ-à-utið-ì,ŋ,itive,perfective
ŋ-á-utið-ɔ̀,ŋ,itive,imperfective
ŋ-á-utið-í,ŋ,ventive,imperfective
ɲ-utið-ɔ̀,ɲ,ventive,dependent
ɲ-utið-ì,ɲ,itive,dependent
ɲ-utið-í,ɲ,ventive,perfective
ɲ-à-utið-ì,ɲ,itive,perfective
ɲ-á-utið-ɔ̀,ɲ,itive,imperfective
ɲ-á-utið-í,ɲ,ventive,imperfective
n-utið-ɔ̀,n,ventive,dependent
n-utið-ì,n,itive,dependent
n-utið-í,n,ventive,perfective
n-à-utið-ì,n,itive,perfective
n-á-utið-ɔ̀,n,itive,imperfective
n-á-utið-í,n,ventive,imperfective
j-utið-ɔ̀,j,ventive,dependent
j-utið-ì,j,itive,dependent
j-utið-í,j,ventive,perfective
j-à-utið-ì,j,itive,perfective
j-á-utið-ɔ̀,j,itive,imperfective
j-á-utið-í,j,ventive,imperfective
ð-utið-ɔ̀,ð,ventive,dependent
ð-utið-ɔ́,ð,unmarked,infinitive
ð-utið-ì,ð,itive,dependent
ð-utið-í,ð,ventive,perfective
ð-à-utið-ì,ð,itive,perfective
ð-á-utið-ɔ̀,ð,itive,imperfective
ð-á-utið-í,ð,ventive,imperfective
g-utið-ɔ̀,g,ventive,dependent
g-utið-ì,g,itive,dependent
g-utið-í,g,ventive,perfective
g-à-utið-ì,g,itive,perfective
g-á-utið-ɔ̀,g,itive,imperfective
g-á-utið-í,g,ventive,imperfective
t̪-utið-ɔ̀,t̪,ventive,dependent
t̪-utið-ì,t̪,itive,dependent
t̪-utið-í,t̪,ventive,perfective
t̪-à-utið-ì,t̪,itive,perfective
t̪-á-utið-ɔ̀,t̪,itive,imperfective
t̪-á-utið-í,t̪,ventive,imperfective
vəlɛc-ɔ́,unmarked,ventive,imperative
vəlɛc-í,unmarked,itive,imperative
rə̀-vəlɛc-ɔ̀,r,ventive,dependent
rə̀-vəlɛc-ì,r,itive,dependent
rə̀-vəlɛc-í,r,ventive,perfective
r-à-vəlɛc-ì,r,itive,perfective
r-á-vəlɛc-ɔ̀,r,itive,imperfective
r-á-vəlɛc-í,r,ventive,imperfective
lə̀-vəlɛc-ɔ̀,l,ventive,dependent
lə̀-vəlɛc-ì,l,itive,dependent
lə̀-vəlɛc-í,l,ventive,perfective
l-à-vəlɛc-ì,l,itive,perfective
l-á-vəlɛc-ɔ̀,l,itive,imperfective
l-á-vəlɛc-í,l,ventive,imperfective
ŋə̀-vəlɛc-ɔ̀,ŋ,ventive,dependent
ŋə̀-vəlɛc-ì,ŋ,itive,dependent
ŋə̀-vəlɛc-í,ŋ,ventive,perfective
ŋ-à-vəlɛc-ì,ŋ,itive,perfective
ŋ-á-vəlɛc-ɔ̀,ŋ,itive,imperfective
ŋ-á-vəlɛc-í,ŋ,ventive,imperfective
ɲə̀-vəlɛc-ɔ̀,ɲ,ventive,dependent
ɲə̀-vəlɛc-ì,ɲ,itive,dependent
ɲə̀-vəlɛc-í,ɲ,ventive,perfective
ɲ-à-vəlɛc-ì,ɲ,itive,perfective
ɲ-á-vəlɛc-ɔ̀,ɲ,itive,imperfective
ɲ-á-vəlɛc-í,ɲ,ventive,imperfective
nə̀-vəlɛc-ɔ̀,n,ventive,dependent
nə̀-vəlɛc-ì,n,itive,dependent
nə̀-vəlɛc-í,n,ventive,perfective
n-à-vəlɛc-ì,n,itive,perfective
n-á-vəlɛc-ɔ̀,n,itive,imperfective
n-á-vəlɛc-í,n,ventive,imperfective
jə̀-vəlɛc-ɔ̀,j,ventive,dependent
jə̀-vəlɛc-ì,j,itive,dependent
jə̀-vəlɛc-í,j,ventive,perfective
j-à-vəlɛc-ì,j,itive,perfective
j-á-vəlɛc-ɔ̀,j,itive,imperfective
j-á-vəlɛc-í,j,ventive,imperfective
ðə̀-vəlɛc-ɔ̀,ð,ventive,dependent
ðə̀-vəlɛc-ì,ð,itive,dependent
ðə̀-vəlɛc-í,ð,ventive,perfective
ðə́-vəlɛc-ɔ́,ð,unmarked,infinitive
ð-à-vəlɛc-ì,ð,itive,perfective
ð-á-vəlɛc-ɔ̀,ð,itive,imperfective
ð-á-vəlɛc-í,ð,ventive,imperfective
gə̀-vəlɛc-ɔ̀,g,ventive,dependent
gə̀-vəlɛc-ì,g,itive,dependent
gə̀-vəlɛc-í,g,ventive,perfective
g-à-vəlɛc-ì,g,itive,perfective
g-á-vəlɛc-ɔ̀,g,itive,imperfective
g-á-vəlɛc-í,g,ventive,imperfective
t̪ə̀-vəlɛc-ɔ̀,t̪,ventive,dependent
t̪ə̀-vəlɛc-ì,t̪,itive,dependent
t̪ə̀-vəlɛc-í,t̪,ventive,perfective
t̪-à-vəlɛc-ì,t̪,itive,perfective
t̪-á-vəlɛc-ɔ̀,t̪,itive,imperfective
t̪-á-vəlɛc-í,t̪,ventive,imperfective
ircəc-ɔ́,unmarked,ventive,imperative
ircəc-í,unmarked,itive,imperative
r-ircəc-ɔ̀,r,ventive,dependent
r-ircəc-ì,r,itive,dependent
r-ircəc-í,r,ventive,perfective
r-à-ircəc-ì,r,itive,perfective
r-á-ircəc-ɔ̀,r,itive,imperfective
r-á-ircəc-í,r,ventive,imperfective
l-ircəc-ɔ̀,l,ventive,dependent
l-ircəc-ì,l,itive,dependent
l-ircəc-í,l,ventive,perfective
l-à-ircəc-ì,l,itive,perfective
l-á-ircəc-ɔ̀,l,itive,imperfective
l-á-ircəc-í,l,ventive,imperfective
ŋ-ircəc-ɔ̀,ŋ,ventive,dependent
ŋ-ircəc-ì,ŋ,itive,dependent
ŋ-ircəc-í,ŋ,ventive,perfective
ŋ-à-ircəc-ì,ŋ,itive,perfective
ŋ-á-ircəc-ɔ̀,ŋ,itive,imperfective
ŋ-á-ircəc-í,ŋ,ventive,imperfective
ɲ-ircəc-ɔ̀,ɲ,ventive,dependent
ɲ-ircəc-ì,ɲ,itive,dependent
ɲ-ircəc-í,ɲ,ventive,perfective
ɲ-à-ircəc-ì,ɲ,itive,perfective
ɲ-á-ircəc-ɔ̀,ɲ,itive,imperfective
ɲ-á-ircəc-í,ɲ,ventive,imperfective
n-ircəc-ɔ̀,n,ventive,dependent
n-ircəc-ì,n,itive,dependent
n-ircəc-í,n,ventive,perfective
n-à-ircəc-ì,n,itive,perfective
n-á-ircəc-ɔ̀,n,itive,imperfective
n-á-ircəc-í,n,ventive,imperfective
j-ircəc-ɔ̀,j,ventive,dependent
j-ircəc-ì,j,itive,dependent
j-ircəc-í,j,ventive,perfective
j-à-ircəc-ì,j,itive,perfective
j-á-ircəc-ɔ̀,j,itive,imperfective
